1,0,0.4,5,2,1,3.057789,1,61.85607,71645,63.79859
1,0,0.6,8,2,2,1.078133,2,64.87672,5.781424E+07,68.81066
1,0,0.6,5,2,2,1.002876,2,69.81354,73264,73.81314
1,0,0.6,4,1,2,0.9630203,1,74.77616,4126,78.81768
1,0,0.6,7,2,2,1.009956,2,79.82764,1364872,83.82498
1,0,0.6,8,1,2,0.9781494,1,84.80313,5.817426E+07,88.83028
1,0,0.4,2,2,1,1.025902,1,89.85619,42,93.83302
1,0,0.6,3,1,2,0.9707031,1,94.80372,245,98.83636
1,0,0.6,5,1,2,0.8923035,1,99.72867,83247,103.8394
1,0,0.4,6,2,1,0.9573746,1,104.7967,751268,108.8455
1,0,0.4,4,2,1,1.270149,1,110.1157,4352,113.8487
1,0,0.4,6,2,1,1.088081,1,114.9368,364528,118.8611
1,0,0.6,8,1,2,0.8745651,1,119.7356,5.283642E+07,123.8726
1,0,0.4,7,2,1,1.017761,1,124.8903,5846132,128.8768
1,0,0.4,8,2,1,1.028702,1,129.9055,4.286372E+07,133.8874
1,0,0.6,3,1,2,0.8531494,1,134.7406,846,138.8977
1,0,0.4,7,1,1,0.9135437,2,139.8113,5362741,143.9026
1,0,0.6,3,1,2,1.029266,1,144.9319,348,148.9157
1,0,0.4,6,2,1,1.130051,1,150.0457,418275,153.9255
1,0,0.6,3,2,2,0.888443,2,154.8139,471,168.9271
2,1,0.6,1,1,2,0.9779968,1,169.9051,8,173.9349
2,1,0.5,3,1,1,0.8691864,2,174.8041,612,178.9354
2,1,0.5,1,1,2,0.9268646,2,179.8623,2,183.9423
2,1,0.5,3,2,2,1.048264,2,184.9906,763,188.9556
2,1,0.5,3,2,1,0.694809,2,189.6504,176,193.9578
2,1,0.5,8,1,2,0.8410797,1,194.7989,2.514837E+07,198.9621
2,1,0.5,7,1,1,1.080246,1,200.0424,1362547,203.9682
2,1,0.5,6,2,1,0.8962708,1,204.8645,374526,208.9823
2,1,0.5,1,1,2,2.161957,1,211.1443,4,213.9832
2,1,0.6,1,1,2,0.8949432,1,214.8781,3,218.9879
2,1,0.5,7,1,2,1.363388,1,220.3513,2378615,223.9886
2,1,0.5,4,1,2,1.054749,2,225.0434,7345,228.9991
2,1,0.4,8,2,1,0.8751373,1,229.8743,6.154824E+07,234.005
2,1,0.4,1,1,1,0.8034515,2,234.8085,8,239.0135
2,1,0.5,5,2,2,1.156204,1,240.1697,18327,244.0246
2,1,0.4,7,1,1,0.8373566,2,244.862,6542318,249.0305
2,1,0.5,2,1,2,1.043396,1,250.0739,15,254.0353
