1,0,0.6,4,1,2,1.711349,1,165.7396,6235,169.0375
1,0,0.6,6,1,2,1.100204,1,170.1377,526183,174.0403
1,0,0.6,5,1,2,0.8822174,1,174.9225,83672,179.0424
1,0,0.6,8,1,2,0.8556061,1,179.898,4.385272E+07,184.0442
1,0,0.6,2,2,2,1.025604,2,185.0698,84,189.0523
1,0,0.4,2,1,1,0.6703033,2,189.7226,64,194.0574
1,0,0.4,3,1,1,0.7977448,2,194.8552,435,199.0676
1,0,0.4,6,1,1,0.8054047,2,199.873,637584,204.0737
1,0,0.4,1,1,1,0.7812042,2,204.8549,4,209.0796
1,0,0.4,3,2,1,1.02861,1,210.1082,486,214.0959
1,0,0.6,8,1,2,0.7959595,1,214.8918,7.452368E+07,219.1033
1,0,0.4,1,1,1,0.7139282,2,219.8172,6,224.1109
1,0,0.4,7,2,1,0.949295,1,225.0602,8754612,229.1269
1,0,0.4,7,1,1,0.7527771,2,229.8797,6351427,234.1332
1,0,0.6,2,1,2,0.7432861,1,234.8764,15,239.1455
1,0,0.6,7,2,2,0.6706238,2,239.8161,8157423,244.1562
1,0,0.6,1,2,2,0.783844,2,244.94,5,249.167
1,0,0.6,1,1,2,0.6860199,1,249.853,3,254.1812
1,0,0.6,1,1,2,1.007523,1,255.1888,1,259.1901
1,0,0.4,7,1,1,0.741333,2,259.9314,6251873,274.2036
2,0,0.5,3,1,2,1.228302,1,275.4319,732,279.2055
2,0,0.5,7,2,2,1.047363,1,280.2529,7123468,284.2199
2,0,0.5,8,2,2,1.006409,2,285.2263,1.732565E+07,289.2343
2,1,0.6,6,1,2,0.7274475,1,289.9617,413856,294.2402
2,1,0.4,3,1,1,0.7328491,2,294.9731,653,299.2443
2,1,0.5,2,1,1,0.9910583,2,300.2354,82,304.2553
2,1,0.5,1,2,1,0.9487,2,305.204,7,309.2636
2,1,0.5,5,2,2,1.003967,1,310.2675,54763,314.2679
2,1,0.5,2,1,2,1.168365,2,315.4362,18,319.2795
2,1,0.5,2,1,1,1.052887,1,320.3324,63,324.2906
2,1,0.6,8,2,2,0.7350464,2,325.0256,8.463257E+07,329.2917
2,1,0.5,6,1,2,1.069153,1,330.3608,145783,334.2986
2,1,0.6,5,1,2,0.9029236,2,335.2015,15673,339.315
2,1,0.5,3,2,2,1.005585,2,340.3206,571,344.321
2,1,0.5,2,1,1,0.9585876,1,345.2796,25,349.3287
2,1,0.6,3,1,2,0.7098999,2,350.0386,416,354.3391
2,1,0.6,7,2,2,0.6859131,2,355.025,2687134,359.3453
2,1,0.5,3,1,2,0.8643188,1,360.2097,365,364.3502
2,1,0.4,1,1,1,0.7697754,2,365.12,7,369.3537
2,1,0.5,2,1,2,0.8825684,1,370.2362,83,374.3589
2,1,0.4,4,2,1,0.757843,1,375.1167,1276,379.372
2,1,0.6,3,2,2,0.8103027,2,380.1823,481,384.3805
2,1,0.6,6,2,2,0.7307434,2,385.1113,138567,389.3889
2,1,0.6,2,1,2,0.830719,1,390.2197,48,394.3947
2,1,0.6,4,1,2,0.6333923,1,395.0281,2678,399.3982
2,1,0.5,3,1,1,0.896698,1,400.2949,453,404.4084
2,1,0.5,8,1,1,0.9176941,2,405.3261,1.725365E+07,409.4141
2,1,0.5,8,2,1,0.9346313,2,410.3487,4.362716E+07,414.4145
2,1,0.5,5,2,1,1.020813,2,415.4353,86317,419.4263
2,1,0.6,1,1,2,0.8084412,1,420.2347,2,424.4296
2,1,0.5,7,2,1,0.8470154,2,425.2766,2748513,429.4299
2,1,0.5,3,2,1,0.9618835,1,430.3918,415,434.4446
2,1,0.4,3,2,1,0.7641296,1,435.2088,476,439.4503
2,1,0.5,2,2,1,1.069763,2,440.5201,63,444.4645
2,1,0.5,5,2,1,1.016876,1,445.4814,58127,449.47
2,1,0.5,2,1,1,0.8365784,1,450.3066,86,454.4738
2,1,0.5,1,2,1,0.7681274,1,455.242,2,459.4878
2,1,0.5,6,1,1,0.928772,2,460.4166,482315,464.4994
2,1,0.5,5,2,1,0.772583,1,465.272,73826,469.5063
2,1,0.5,8,2,1,0.8756104,1,470.382,8.645173E+07,474.516
2,1,0.5,7,1,1,0.8301697,2,475.3461,8167435,479.523
2,1,0.5,1,1,1,0.7839661,1,480.307,2,484.5295
2,1,0.5,3,2,1,0.840332,1,485.3698,451,489.5359
2,1,0.5,6,2,1,0.997406,1,490.5333,485613,494.5434
2,1,0.5,7,2,1,0.9196167,2,495.463,4512873,499.547
2,1,0.5,2,2,1,0.9618835,1,500.5089,86,504.5578
2,1,0.5,2,1,1,1.204651,2,505.7625,83,509.5651
2,1,0.6,5,2,2,0.7442932,2,510.3094,61745,514.5663
2,1,0.5,8,1,1,0.9506226,2,515.5169,4.263782E+07,519.5668
2,1,0.5,5,2,1,1.067871,2,520.6346,75381,524.5677
2,1,0.5,1,2,1,0.8878784,1,525.4556,4,529.5798
2,1,0.5,7,1,1,1.043152,1,530.623,1325684,534.5913
2,1,0.5,5,2,2,0.9783936,2,535.5697,52367,539.6029
2,1,0.5,2,1,2,1.28479,2,540.8877,83,544.6187
2,1,0.5,7,2,2,0.9177856,2,545.5364,5738124,549.6279
2,1,0.5,6,1,2,0.9024048,2,550.5303,412658,554.6399
2,1,0.5,2,2,2,0.8833008,2,555.5232,73,559.6403
2,1,0.5,3,1,2,0.9884644,2,560.6288,467,564.6404
2,1,0.5,3,2,1,0.862915,2,565.5033,764,569.6476
2,1,0.6,4,1,2,0.8756104,1,570.5233,5367,574.6561
2,1,0.5,5,1,1,0.9537354,1,575.6098,21365,579.6638
2,1,0.5,2,1,2,0.8605347,1,580.5243,85,584.6759
2,1,0.6,5,1,2,0.9689941,1,585.6449,36275,589.6761
2,1,0.5,8,2,1,0.8734741,1,590.5496,1.536827E+07,594.6793
2,1,0.5,8,1,1,0.9844971,2,595.6638,5.831764E+07,599.6806
2,1,0.5,2,2,1,0.9412842,1,600.6219,31,604.6933
2,1,0.5,6,1,1,0.9833984,2,605.6767,254167,609.7009
2,1,0.6,4,1,2,0.779541,1,610.4805,3861,614.7142
2,1,0.5,3,2,1,0.7764282,1,615.4906,638,619.7206
2,1,0.5,2,1,1,0.8224487,1,620.5431,34,624.7234
2,1,0.4,4,2,1,0.8787842,1,625.6022,8765,629.7311
2,1,0.5,8,1,2,1.041687,2,630.7728,6.721438E+07,634.7419
2,1,0.5,6,2,1,1.13031,2,635.8722,814267,639.752
2,1,0.5,7,2,1,0.8516846,2,640.6036,2537416,644.7576
2,1,0.5,5,1,1,0.8769531,2,645.6345,37168,649.7663
2,1,0.5,2,1,1,1.042725,2,650.809,36,654.7695
2,1,0.5,8,1,2,1.455688,1,656.2252,2.568437E+07,659.7807
2,1,0.5,3,2,2,1.213135,1,660.9938,467,664.7812
2,1,0.5,1,1,1,0.9501953,1,665.7314,8,669.7873
2,1,0.5,4,2,1,0.8292847,2,670.6166,3172,674.7994
2,1,0.5,3,1,1,0.9398193,2,675.7393,258,679.8065
2,1,0.5,8,2,1,0.8412476,1,680.6477,1.735862E+07,684.8122
2,1,0.5,8,1,1,0.7987061,2,685.6109,4.813756E+07,689.8237
2,1,0.5,2,1,1,0.9368286,2,690.7605,12,694.8256
2,1,0.5,2,1,1,1.016479,1,695.8421,63,699.8298
2,1,0.5,2,2,2,0.8780518,2,700.7078,63,704.8419
2,1,0.5,5,1,2,1.005798,1,705.8477,63178,709.8532
2,1,0.5,2,1,2,0.7940674,1,710.6473,28,714.8628
2,1,0.5,5,2,2,0.8816528,1,715.7444,83521,719.872
2,1,0.5,6,1,2,0.8389282,2,720.7109,264517,724.8836
2,1,0.5,8,2,2,0.9438477,1,725.8275,6.758314E+07,729.8858
2,1,0.5,1,1,2,1.107178,1,730.993,6,734.8936
2,1,0.5,2,2,2,0.9399414,2,735.8336,65,739.9058
2,1,0.5,7,2,2,0.9609375,2,740.8668,4156873,744.9161
2,1,0.5,7,2,2,0.9653931,1,745.8815,8217365,749.9307
2,1,0.4,3,1,1,0.8933716,1,750.824,817,754.9313
2,1,0.5,4,1,2,0.9666748,1,755.898,1352,759.94
2,1,0.5,5,1,2,0.8694458,1,760.8094,74125,764.9435
2,1,0.5,5,2,2,0.9083252,2,765.8519,14862,769.9482
2,1,0.4,3,1,1,0.8347168,2,770.7829,376,774.9518
2,1,0.5,4,1,2,0.895813,1,775.8476,3815,779.9592
2,1,0.6,4,2,2,0.8382568,2,780.7974,6457,784.9666
2,1,0.5,8,2,1,0.9368286,2,785.9034,4.571624E+07,789.9807
2,1,0.5,5,1,1,0.8899536,1,790.8707,68271,794.9817
2,1,0.5,5,1,1,0.9154053,1,795.8971,17236,799.9917
2,1,0.5,6,1,2,0.9940796,1,800.9858,815376,805.0045
2,1,0.4,8,1,1,0.8681641,1,805.8726,3.418726E+07,810.0087
2,1,0.5,1,1,2,0.9026489,1,810.9113,5,815.0093
2,1,0.5,6,1,2,0.8471069,1,815.8564,426715,820.0201
2,1,0.4,8,1,1,0.8657227,2,820.8858,5.873614E+07,825.0207
2,1,0.5,2,2,2,1.029236,2,826.0499,51,830.0247
2,1,0.5,1,2,2,0.7253418,2,830.7501,3,835.0255
2,1,0.5,4,2,1,0.8971558,1,835.9227,3852,840.0314
2,1,0.6,7,1,2,0.8104248,1,840.8419,8216375,845.0452
2,1,0.4,1,1,1,0.8710938,2,845.9163,8,850.0493
2,1,0.5,5,1,1,2.00177,2,852.051,74162,855.0608
2,1,0.5,5,2,2,0.9192505,2,855.98,41738,860.0659
2,1,0.4,1,2,1,0.7643433,1,860.8302,5,865.0663
2,1,0.4,8,1,1,0.7133789,2,865.7797,8.576142E+07,870.0782
2,1,0.6,5,2,2,0.9677734,2,871.046,34215,875.0813
2,1,0.5,7,1,1,0.8682861,2,875.9496,4637285,880.0982
2,1,0.5,2,2,2,1.030518,1,881.1287,36,885.1094
2,1,0.5,8,2,2,0.979187,1,886.0886,1.348268E+07,890.1168
2,1,0.5,6,2,2,0.8317871,2,890.9486,153786,895.1271
2,1,0.4,5,1,1,0.8794556,2,896.0065,47531,900.1329
2,1,0.5,2,1,2,1.017517,2,901.1504,48,905.1374
2,1,0.5,2,2,2,1.035156,2,906.1725,25,910.1432
2,1,0.5,8,2,2,0.8774414,1,911.0206,3.128547E+07,915.1529
2,1,0.5,4,1,2,0.9083252,1,916.0612,8652,920.1668
2,1,0.5,1,1,2,0.8635864,1,921.0304,5,925.1693
2,1,0.5,1,2,2,0.9078979,2,926.0772,5,930.1802
2,1,0.5,3,1,2,0.9949951,2,931.1752,748,935.1845
2,1,0.6,3,1,2,0.8978271,1,936.0823,867,940.1971
2,1,0.5,6,1,2,1.000549,1,941.1977,872314,945.205
2,1,0.5,8,1,2,0.894104,1,946.0991,6.587134E+07,950.2176
2,1,0.5,7,2,2,0.9952393,1,951.2128,1624538,955.2193
2,1,0.5,1,1,2,0.9152222,2,956.1345,6,960.2217
2,1,0.5,5,1,2,1.010254,1,961.232,51364,965.2326
2,1,0.5,2,2,2,0.9124756,1,966.1451,61,970.2465
2,1,0.6,2,2,2,0.8556519,2,971.1022,43,975.2596
2,1,0.5,3,1,2,0.9888916,2,976.2485,173,980.2742
2,1,0.5,8,1,2,0.9647217,1,981.239,5.723468E+07,985.2837
2,1,0.5,7,1,2,1.029785,2,986.3135,1587432,990.2927
2,1,0.6,2,2,2,0.9403687,2,991.233,47,995.2984
2,1,0.5,4,1,1,0.869812,1,996.1682,4152,1000.309
2,1,0.5,1,1,1,0.8493042,2,1001.158,7,1005.315
2,1,0.5,5,1,1,0.850708,2,1006.166,84725,1010.315
2,1,0.5,7,2,1,0.9116821,1,1011.227,5148327,1015.317
2,1,0.4,2,1,1,0.8232422,2,1016.14,41,1020.323
2,1,0.5,6,2,2,1.071228,1,1021.395,578143,1035.337
2,1,0.5,1,2,1,1.121094,1,1036.458,4,1040.345
2,1,0.6,1,2,2,1.038086,2,1041.383,3,1045.36
2,1,0.5,3,2,1,0.9902344,2,1046.35,316,1050.372
2,1,0.5,4,2,2,0.9602051,1,1051.332,2186,1055.376
2,1,0.5,7,1,2,0.916626,1,1056.293,2386741,1060.385
2,1,0.5,5,1,2,0.9260254,2,1061.311,17284,1065.397
2,1,0.5,6,2,2,0.9404297,2,1066.338,256314,1070.402
2,1,0.5,6,1,2,1.050537,1,1071.453,165738,1075.416
2,1,0.4,4,1,1,0.7984619,2,1076.214,4786,1080.431
2,1,0.5,2,2,2,1.03064,1,1081.462,75,1085.432
2,1,0.5,5,2,2,1.00293,2,1086.435,38216,1090.437
2,1,0.5,5,1,2,0.8743896,1,1091.311,83647,1095.449
2,1,0.5,5,2,2,0.9781494,1,1096.427,86735,1100.45
2,1,0.5,1,1,2,0.9543457,2,1101.404,4,1105.464
2,1,0.5,2,2,2,0.8543701,1,1106.318,38,1110.48
2,1,0.5,5,1,2,0.9348145,1,1111.415,84375,1115.489
2,1,0.5,1,1,2,1.018311,1,1116.507,1,1120.497
2,1,0.5,3,2,2,1.050659,2,1121.548,784,1125.502
2,1,0.6,2,2,2,0.8613281,2,1126.363,17,1130.506
2,1,0.5,8,1,2,1.071045,1,1131.577,1.347653E+07,1135.509
2,1,0.5,2,1,2,1.031128,1,1136.54,87,1140.52
2,1,0.5,1,1,1,0.8601074,2,1141.38,7,1145.523
