1,0,0.4,1,2,1,3.880157,1,97.84033,7,98.96883
1,0,0.4,3,2,1,2.118423,2,101.0873,127,103.9852
1,0,0.6,1,2,2,0.9582443,2,104.9435,8,108.9932
1,0,0.6,8,1,2,0.8894501,1,109.8826,7.384265E+07,113.9975
1,0,0.4,1,2,1,0.9383545,1,114.9358,1,119.0023
1,0,0.6,4,2,2,1.031631,2,120.0339,1278,124.0114
1,0,0.6,3,1,2,0.8852463,1,124.8966,218,129.0254
1,0,0.4,6,1,1,1.092056,2,130.1175,451863,134.037
1,0,0.4,5,2,1,0.732132,2,134.7692,65814,139.0495
1,0,0.6,5,2,2,0.8042908,2,139.8538,51672,144.0578
1,0,0.4,3,2,2,0.9339752,1,144.9917,156,149.0645
1,0,0.6,7,1,2,0.9851685,1,150.0497,6247381,154.0703
1,0,0.6,6,2,2,3.295364,2,157.3656,714238,159.0838
1,0,0.4,5,1,1,1.157578,2,160.2414,15436,164.085
1,0,0.6,5,1,2,0.9024963,1,164.9875,42315,169.0926
1,0,0.4,4,2,1,0.9410706,1,170.0336,6351,174.0988
1,0,0.6,7,2,2,0.8392792,2,174.9381,2158376,179.1132
1,0,0.4,2,1,1,0.8579865,2,179.9711,81,184.1279
1,0,0.4,4,2,1,1.048859,1,185.1767,3465,189.1286
1,0,0.4,6,1,1,0.9168396,2,190.0454,375824,204.1484
2,0,0.5,5,1,1,1.362,2,205.5104,56814,209.1524
2,1,0.6,1,1,2,1.003662,1,210.1561,6,214.1546
2,1,0.5,3,1,2,1.163147,1,215.3177,286,219.1674
2,1,0.5,1,2,2,0.8568115,1,220.0242,3,224.1728
2,1,0.5,3,2,2,0.8651276,2,225.0379,142,229.1774
2,1,0.5,2,2,2,0.8804779,1,230.0579,53,234.1816
2,1,0.5,6,2,2,1.128418,2,235.3101,831725,239.1928
2,1,0.5,7,1,2,1.125488,1,240.3183,4176523,244.2005
2,1,0.5,8,2,1,0.8943176,2,245.0949,6.518372E+07,249.2069
2,1,0.5,6,1,2,0.9288635,2,250.1358,856423,254.2157
2,1,0.6,5,2,2,1.021667,2,255.2374,53648,259.2253
2,1,0.5,3,1,1,1.360443,1,260.5858,134,264.2333
2,1,0.5,8,1,2,1.061462,2,265.2948,1.548363E+07,269.2405
2,1,0.5,7,2,2,0.8377075,1,270.0782,6753182,274.2507
2,1,0.6,8,1,2,0.9297485,1,275.1805,6.821754E+07,279.2559
2,1,0.5,1,2,1,0.9039001,2,280.1598,8,284.2603
2,1,0.5,7,1,2,1.079712,2,285.34,4216387,289.2731
2,1,0.5,3,1,2,0.9742432,2,290.2473,432,294.2769
