1,0,0.6,5,1,2,4.368591,1,337.267,74653,338.2849
1,0,0.4,2,1,2,0,2,338.2849,83,343.2946
1,0,0.4,8,2,1,1.868591,1,345.1632,4.815673E+07,348.3074
1,0,0.6,1,1,0,5.009674,1,353.3171,1,354.3413
1,0,0.4,5,2,1,1.819305,1,356.1606,45381,359.347
1,0,0.4,7,2,1,1.396759,1,360.7438,7623815,364.3518
1,0,0.6,5,1,2,1.181519,2,365.5333,68451,369.3594
1,0,0.4,1,2,1,2.186127,1,371.5455,5,374.3665
1,0,0.4,4,2,1,1.242432,1,375.6089,6841,379.3708
1,0,0.4,5,2,1,1.588226,1,380.959,87143,384.3738
1,0,0.4,3,2,1,1.651581,1,386.0254,638,389.3863
1,0,0.6,1,2,2,1.174194,2,390.5605,3,394.4012
1,0,0.4,5,2,1,0.9440308,1,395.3452,34876,399.4136
1,0,0.4,8,2,1,1.075378,1,400.489,5.234618E+07,404.4192
1,0,0.6,6,2,2,1.16507,2,405.5843,851623,409.4212
1,0,0.6,8,2,2,1.139954,2,410.5612,5.864137E+07,414.4249
1,0,0.6,1,1,2,2.414063,2,416.839,6,419.4364
1,0,0.4,6,2,1,1.571686,1,421.0081,523814,424.4389
1,0,0.4,5,2,1,1.056793,1,425.4957,32715,429.4506
1,0,0.4,1,1,1,1.142548,1,430.5931,2,444.4623
2,0,0.5,5,1,1,2.882904,1,447.3452,65823,449.4758
2,1,0.6,1,1,2,1.402863,1,450.8786,3,454.4825
2,1,0.6,6,2,1,1.253662,2,455.7362,348621,459.4905
2,1,0.5,4,2,1,2.672424,1,462.1629,3278,464.4922
2,1,0.6,8,2,2,1.585724,2,466.0779,5.671428E+07,469.5042
2,1,0.5,8,2,2,1.959625,2,471.4639,7.168346E+07,474.5053
2,1,0.4,5,2,1,1.34082,1,475.8462,18724,479.5131
2,1,0.5,4,1,2,1.16156,2,480.6747,2536,484.5179
2,1,0.6,7,1,2,1.021088,1,485.539,7315682,489.529
2,1,0.5,2,2,2,2.071991,1,491.601,43,494.5329
2,1,0.5,3,2,1,1.578278,2,496.1112,617,499.5421
2,1,0.5,2,1,2,1.669037,2,501.2112,37,504.5428
2,1,0.5,1,1,2,4.908173,2,509.451,5,510.465
2,1,0.6,4,1,2,1.246216,1,511.7112,3518,515.4686
2,1,0.6,6,2,2,1.154053,1,516.6227,632174,520.4734
2,1,0.5,1,1,2,4.598572,2,525.072,8,526.0945
2,1,0.5,2,1,2,2.626343,2,528.7209,15,531.0964
2,1,0.5,7,1,2,1.733215,2,532.8297,2683175,536.1067
2,1,0.5,4,1,1,4.004822,2,540.1115,6521,541.1241
2,1,0.4,3,1,1,1.163513,2,542.2877,834,546.1273
2,1,0.5,5,2,2,3.230408,1,549.3577,86475,551.1338
2,1,0.5,7,2,2,1.779236,1,552.913,6187423,556.1454
2,1,0.5,8,2,1,3.457642,1,559.603,4.156274E+07,561.1545
2,1,0.5,2,2,1,2.710999,1,563.8655,41,566.1585
2,1,0.5,5,2,2,1.348755,2,567.5073,31248,571.17
2,1,0.5,1,2,2,3.115479,2,574.2855,3,576.1806
2,1,0.5,5,2,2,4.675171,2,580.8558,71364,581.879
2,1,0.5,5,1,2,2.160156,2,584.0392,83642,586.8871
2,1,0.5,2,2,1,1.440857,1,588.328,72,591.8985
2,1,0.5,6,2,2,2.260254,1,594.1588,653784,596.8991
2,1,0.5,6,1,2,1.542603,2,598.4417,152467,601.9028
2,1,0.5,3,2,0,5.011719,2,606.9145,718,607.9336
2,1,0.5,4,2,2,3.56311,1,611.4967,6351,612.9415
2,1,0.6,4,2,2,1.516968,2,614.4585,4678,617.9521
2,1,0.5,4,1,2,2.997986,1,620.9501,2185,622.9551
2,1,0.5,4,2,2,1.385315,1,624.3404,5437,627.9622
2,1,0.5,5,2,1,4.605286,2,632.5674,46235,633.5865
2,1,0.4,3,2,1,1.124756,1,634.7112,124,638.592
2,1,0.5,3,2,2,2.131897,1,640.7239,768,643.5948
2,1,0.6,3,2,2,1.118652,2,644.7135,176,648.5993
2,1,0.5,6,2,2,1.73584,2,650.3351,634158,653.5997
2,1,0.5,7,2,2,1.416687,1,655.0164,2518476,658.6129
2,1,0.5,5,2,2,2.422852,1,661.0357,56412,663.6213
2,1,0.6,5,2,2,1.177307,2,664.7986,34821,668.6304
2,1,0.6,1,1,2,1.206482,1,669.8369,4,673.6366
2,1,0.5,7,1,2,4.691467,2,678.3281,3715426,679.3491
2,1,0.5,4,1,1,1.978516,1,681.3276,8762,684.355
2,1,0.5,8,2,2,2.54425,1,686.8992,4.132866E+07,689.358
2,1,0.6,2,1,2,1.095764,2,690.4538,73,694.3679
2,1,0.5,1,1,1,4.001221,2,698.3691,2,699.3929
2,1,0.5,2,1,2,3.604065,2,702.9969,56,704.4
2,1,0.4,7,2,1,1.252502,1,705.6525,8635714,709.4008
2,1,0.6,4,1,2,1.276306,1,710.6771,7516,714.4047
2,1,0.5,4,1,2,1.825134,2,716.2299,2486,719.4149
2,1,0.5,7,1,2,4.822144,1,724.237,2483617,725.2505
2,1,0.5,3,2,2,1.700745,2,726.9512,254,730.2525
2,1,0.5,6,2,2,4.118896,1,734.3714,584231,735.397
2,1,0.5,5,2,1,2.980774,1,738.3777,18756,740.4025
2,1,0.5,7,2,0,5.002136,2,745.4047,1627548,746.4177
2,1,0.5,4,1,1,4.28656,1,750.7043,8367,751.7255
2,1,0.5,3,1,2,4.161987,1,755.8875,157,756.9075
2,1,0.5,7,1,1,3.885376,2,760.7929,7412856,761.9204
2,1,0.5,2,1,1,2.140137,2,764.0605,26,766.926
2,1,0.5,7,2,2,2.032593,2,768.9586,3617258,771.9359
2,1,0.5,4,1,1,3.770569,2,775.7064,7523,776.9371
2,1,0.5,1,1,0,5.003174,1,781.9402,4,782.9552
2,1,0.5,3,1,2,3.452026,1,786.4072,316,787.961
2,1,0.4,6,1,1,1.144226,2,789.1052,152468,792.9612
2,1,0.6,4,1,2,2.539063,2,795.5003,5261,797.9656
2,1,0.6,7,2,2,1.146912,2,799.1125,8364271,802.9753
2,1,0.5,6,2,2,1.890198,1,804.8655,618742,807.9789
2,1,0.5,1,1,1,1.610413,1,809.5893,2,812.9888
2,1,0.4,7,2,1,1.195496,1,814.1843,8673451,817.9955
2,1,0.5,2,2,2,1.532776,1,819.5283,57,823.0068
2,1,0.4,2,2,1,1.204163,1,824.2109,31,828.007
2,1,0.5,8,1,2,1.6922,1,829.6992,2.356815E+07,833.0165
2,1,0.5,7,2,2,1.765686,2,834.7822,5746283,838.0165
2,1,0.5,2,2,1,3.213379,2,841.2299,12,843.0193
2,1,0.5,8,2,2,3.221741,1,846.2411,7.541382E+07,848.0219
2,1,0.5,1,2,0,5.008057,1,853.0299,3,854.0472
2,1,0.6,6,1,2,1.193054,1,855.2402,754238,859.0508
